X,Y,OBJECTID,CBML,TIPO_SITIO,NOMBRE,TIPO_IMPORTANCIA
-75.560353212300001,6.2574731125,4893,10010270019,RPH,URABA,Baja
-75.560928375499998,6.2565003213,4894,10010140007,Centro de Cultura Religiosa,PADRES VOCACIONISTAS,Alta
-75.563786715299997,6.2601652723,4895,10010340003,Entidades Financieras,SENTIR COOPERATIVA DE LAS PERSONAS CON DISCAPACIDADES,Alta
-75.566031056699998,6.2595070814,4896,10030120006,Edificios,SANTA BARBARA,Medio
-75.562523778100001,6.2552174846,4897,10010010002,Comercio,ALMACEN NAVARRO,Medio
-75.56461600199999,6.2571538857,4898,10010050020,Edificios,MARIA FATINE,Medio
-75.563545072599993,6.2624224404,4899,10010510002,Edificios,ESNEDA,Alta
-75.566995789399996,6.2385705814,4900,10200320021,Edificios,JARAMILLO,Baja
-75.570256114,6.2579358314,4901,10030050011,Hoteles,HOSTAL PLAZA,Alta
-75.561640863700006,6.2625987313,4902,10010540020,Edificios,CONRADO GAVIRIA,Alta
-75.560397185599996,6.263322149,4903,10010680011,Edificios,JARAMILLO SERNA,Alta
-75.561475788099997,6.2598401796,4904,10010380004,RPH,GONZALEZ,Medio
-75.569542371699995,6.248719948,4905,10190200022,Comercio,FLAMINGO,Medio
-75.565563875500004,6.2509153778,4906,10190500005,Centros Comerciales,BOULEVARD DE JUNIN,Medio
-75.573112270799996,6.2479685139,4907,10070220002,Comercio,PASAJE EL OSPINA,Medio
-75.575235790400001,6.2366333844,4908,10120380005,Edificios,SAN AGUSTIN,Alta
-75.564134338900004,6.2477118389,4909,10190260014,Edificios,COMFAMA,Alta
-75.5684203518,6.2492180003,4910,10190350001,Entidades Financieras,BANCO DE LA REPUBLICA,Alta
-75.561304199299997,6.2466259446,4911,10160140005,Centro de Cultura Religiosa,ASOCIACIÓN CRISTIANA FEMENINA,Baja
-75.572017824699998,6.2368866616,4912,10120410007,Señalización,FAJA DE ENSANCHE,Baja
-75.563357478900002,6.2532823854,4913,10180170005,Edificios,CIBELES,Alta
-75.573645885100007,6.2494152413,4914,10070250017,Comercio,FERRETERIA ANTONIO PELAEZ C.,Medio
-75.566293422900003,6.2418552483,4915,10140360019,Señalización,BOVEDAS,Baja
-75.575009595200001,6.2422221178,4916,10110210001,Comercio,TORRE NUEVO CENTRO LA ALPUJARRA,Medio
-75.568641204,6.2530465733,4917,10190660001,Oficina,E.E.P.P. DE MEDELLIN,Medio
-75.562101800799994,6.2431624087,4918,10150060021,Edificios,EDIFICIO NANCLARES,Medio
-75.574535588,6.2516008833,4919,10060080032,Edificios,BITANIA I,Alta
-75.562851600800002,6.2570382596,4920,10010100014,Entidades Financieras,USDIDEA,Alta
-75.57199242199999,6.2482478078,4921,10070230004,Centros Comerciales,EL HUECO Nº 1,Medio
-75.576326650300004,6.247725142,4922,10080140003,Centro de Cultura Religiosa,PARROQUIA EL SAGRADO CORAZON DE JESUS,Alta
-75.565949508399996,6.260441976,4923,10030200012,Funeraria,EL SAGRADO CORAZON,Medio
-75.567751593799997,6.2504063318,4924,10190540001,Edificios,MARISCAL SUCRE,Alta
-75.563072777900004,6.2543674551,4925,10180280001,Comercio,SUPERMERCADO OLIMPICA,Medio
-75.5711689006,6.2480219347,4926,10190170002,Entidades Financieras,BANCO DE COLOMBIA,Alta
-75.555330478900004,6.2479180356,4927,10160450015,Edificios,BROMELIAS,Alta
-75.572424890500002,6.2505287588,4928,10060020005,Otros,RODARA P.H,Alta
-75.576132930599996,6.2520738042,4929,10080390005,Comercio,METROTEXTIL,Medio
-75.571569391099999,6.243479991,4930,10110220031,Entidades Financieras,BANCO DE BOGOTA,Alta
-75.562406787499995,6.2467329676,4931,10160060019,Entidades Financieras,COOPERATIVA DE COLOMBIA,Alta
-75.575434413799996,6.2504366044,4932,10080370001,Comercio,MADEXCEL TOTO'S MADERAS MARIA,Medio
-75.568526464,6.2504172976,4933,10190390011,Edificios,COLTABACO,Alta
-75.564785410599995,6.2559573535,4934,10180240009,Instituto Educativo,INSTITUTO DE DISEÑO,Alta
-75.560004219899994,6.2508270789,4935,10160510030,Escuelas Colegios,TECNOLOGICA DE ANTIOQUIA,Medio
-75.574412182200007,6.236426437,4936,10120390003,Edificios,BOREAL,Alta
-75.5700571072,6.2600352541,4937,10040140006,Comercio,LUBRICANTES 5 ESTRELLAS,Medio
-75.564949102200003,6.2449964845,4938,10190010004,Edificios,LAS MERCEDES,Alta
-75.563618647300004,6.2519898239,4939,10180030010,Notarias,NOTARIA 71,Medio
-75.567878692899995,6.2480068335,4940,10190220003,Centros Comerciales,PASAJE COMERCIAL JUNIN PICHINCHA,Alta
-75.572534676499998,6.247685109,4941,10070180029,Terminales Transporte,TRANSPORTES SAFERBO LTDA.,Alta
-75.564842462800001,6.2506719452,4942,10190490010,Centros Comerciales,EL PASO,Medio
-75.575840066500007,6.2487537491,4943,10080300001,Edificios,MAYA MEJIA,Alta
-75.574227080499995,6.2532281884,4944,10060150008,Oficina,JUAN DE DIOS URIBE,Medio
-75.563792489500003,6.2491899783,4945,10190480004,Entidades Financieras,BANCO GANADERO,Alta
-75.562850013499997,6.2467451262,4946,10160060008,Parque,PARQUEADERO COMEDAL,Baja
-75.5765199983,6.2414117874,4947,10090050001,Otros,PALACIO DE EXPOSICIONES,Alta
-75.571556428099996,6.2621162496,4948,10040260002,Industria,UNIDAD INDUSTRIAL PLAZA DEL CHAGUALO,Medio
-75.568300212899999,6.2476736107,4949,10190070009,Edificios,SAN CARLOS,Alta
-75.561790658,6.2630603967,4950,10010700019,Centro de Cultura Religiosa,IGLESIA DE JESUCRISTO DE LOS SANTOS DE LOS ULTIMOS DIAS,Alta
-75.564734387300007,6.2569730808,4951,10010050022,Centro de Cultura Religiosa,DESPACHO PARROQUIAL,Alta
-75.574377072900006,6.2546378627,4952,10060260008,Edificios,ORREGO ESTRADA,Alta
-75.571116790600001,6.2479463659,4953,10190170001,Centros Comerciales,PASAJE COMERCIAL COOGRANADA,Alta
-75.562086074600003,6.252901494,4954,10180160014,Centro de Cultura Religiosa,MINISTERIO DE LA VERDAD Y LA VIDA,Alta
-75.561702545700001,6.2479375796,4955,10160150011,Edificios,SIERRA,Alta
-75.563877143300004,6.2528823673,4956,10180110002,Parque,FUENTES DEL PARQUE,Baja
-75.574128768899996,6.2481363317,4957,10070210002,Comercio,DEPOSITO,Medio
-75.565725236500001,6.2467656261,4958,10190230003,Estaciones Policia,POLICIA METROPOLITANA,Alta
-75.566045228099995,6.259836556,4959,10030200006,Funeraria,SAN VICENTE,Medio
-75.5646643189,6.2537647703,4960,10180100017,Edificios,ECHAVARRIA MISAS,Alta
-75.572114989400006,6.2346915705,4961,10120230004,Parque,PARQUE,Baja
-75.557540616699995,6.2621797788,4962,10010650012,Edificios,JIMENEZ MONTOYA,Alta
-75.574530536500006,6.2505920963,4963,10070310013,Comercio,GRAFICAS ACOSTA,Medio
-75.565051382199997,6.2512875484,4964,10190500012,Edificios,CARMEN RESTREPO,Alta
-75.570421523600004,6.2560126737,4965,10050090007,Oficina,DIRECTORIO LIBERAL DE ANTIOQUIA,Medio
-75.561745175200002,6.2477675321,4966,10160150012,Hoteles,VILLA DE LA CANDELARIA,Medio
-75.563794236500001,6.2562668476,4967,10010030009,Escuelas Colegios,DE DISEÑO TECNOLOGICO,Alta
-75.569903830300007,6.2460515894,4968,10070130005,Edificios,SANTANDER,Alta
-75.566423792699993,6.2611854644,4969,10030230001,Universidades,FACULTAD DE MEDICINA UNIVERSIDAD DE ANTIOQUIA,Alta
-75.569262302300004,6.2465240904,4970,10070130021,Edificios,SAN ANTONIO,Alta
-75.571578371499996,6.2484218542,4971,10070230020,Centros Comerciales,MODERNICIMO,Alta
-75.574658023200001,6.2501983857,4972,10070310007,Señalización,ENSANCHE,Baja
-75.574726180200003,6.2514973166,4973,10060080038,RPH,BITANIA,Alta
-75.573523124199994,6.2498424882,4974,10070320001,Estaciones Policia,COMANDO DE POLICIA LA CANDELARIA,Alta
-75.57567367,6.2519676795,4975,10080380001,Conjuto Residencial,UNIDAD RESIDENCIAL LOS LIBERTADORES,Alta
-75.568117986499999,6.2534969164,4976,10190670008,Parque,EL PARQUEADERO,Baja
-75.576602557499996,6.2444213289,4977,10090100025,Señalización,ESCALAS,Baja
-75.562026633200006,6.24897108,4978,10160240025,Parqueaderos,PAREQUEADERO NICOS,Baja
-75.568047822899999,6.2537350746,4979,10190670011,Edificios,DIELI,Alta
-75.577203552,6.2524378131,4980,10080420021,Edificios,PROVARI 05,Medio
-75.567308220200005,6.2535757709,4981,10190680004,Edificios,MARIA,Alta
-75.563338270800003,6.2618922595,4982,10010490012,Centro de Cultura Religiosa,IGLESIA DE CRISTO,Alta
-75.567348873599997,6.2383424605,4983,10200310076,RPH,SEPULVEDA SERRANO,Alta
-75.571341787700007,6.2490363114,4984,10070340001,Edificios,CHINES CENTER,Medio
-75.561378050299993,6.261665213,4985,10010470007,Clinica Hospitales,DEL PRADO,Alta
-75.566616681400006,6.248522584,4986,10190310007,Plaza de Mercado,SUPERMERCADO MULTICOMPRAS,Alta
-75.564019546500006,6.2457451313,4987,10190250006,Oficina,COMFAMA,Medio
-75.567527111900006,6.2323019324,4988,10200140008,Conjuto Residencial,CIUDADELA SAN DIEGO NUCLEO 2,Alta
-75.563003116499999,6.2451245214,4989,10150170003,Edificios,NUEVO BOMBONA,Alta
-75.560441955900004,6.2456422244,4990,10160070001,Instituto Educativo,HECTOR ABALD GOMEZ,Medio
-75.577067701299995,6.2509799073,4991,10080360002,Parque,PARQUEADERO FUNDACION HOSPITAL SAN VICENTE DE PAUL,Baja
-75.572606571600005,6.2445973539,4993,10100030002,Oficina,PALACIO DE JUSTICIA,Medio
-75.574697746799998,6.2531767955,4994,10060140001,Puente,PORTAL DEL PUENTE,Baja
-75.559244280599998,6.2497733095,4995,10160500033,Edificios,ANDALUCIA,Alta
-75.569469009599999,6.2514702139,4996,10190560001,Edificios,COLOMBIANA DE SEGUROS,Alta
-75.564184460299998,6.252584889,4997,10180040004,Edificios,SANTA CLARA,Alta
-75.573932046300001,6.2493454946,4998,10070250011,Comercio,MADERAS EL CEDRAL,Medio
-75.562745312499999,6.2497658309,4999,10190740009,Instituto Educativo,CENTRO COLOMBO AMERICANO,Medio
-75.572073454299996,6.2493490075,4559,10070340007,Hoteles,COMERCIAL,Medio
-75.565116730200003,6.2546061683,4560,10180210018,Edificios,ELVIRA,Alta
-75.567349881,6.2408785814,4561,10140370026,RPH,MONCADA CARDONA,Medio
-75.569745395200002,6.2512740683,4562,10190570001,Centro de Cultura Religiosa,ERMITA LA VERACRUZ,Alta
-75.56738692,6.2512793997,4563,10190620001,Edificios,ANTIOQUIA,Alta
-75.568181711400001,6.2403045668,4564,10200340028,Edificios,SAN DIEGO,Alta
-75.560024597500004,6.2458636194,4565,10160130001,Plaza de Mercado,PLAZA DE FLORES,Alta
-75.57728880499999,6.2444476102,4566,10090100025,Parque,DE LOS BESITOS,Baja
-75.570305423500002,6.2496130676,4567,10190370002,Centros Comerciales,AYACUCHO,Medio
-75.560410681299999,6.2504955862,4568,10160510043,Edificios,BILBAO,Alta
-75.573816232699997,6.2542250771,4569,10060250009,Centro de Cultura Religiosa,PARROQUIA SAN BENITO DE PALERMO,Alta
-75.574196149,6.2477867244,4570,10070200023,Comercio,MADERAS GILBERTO BUILES,Medio
-75.561253948300006,6.2511239249,4571,10180140004,Edificios,GONZALEZ Y GONZALEZ,Alta
-75.560241007299993,6.2490974911,4572,10160350002,Edificios,MEDITERRANEO,Alta
-75.57006810599999,6.2509672098,4573,10190380007,Edificios,CAPIRO,Alta
-75.566483562299993,6.239338309,4574,10140060022,Edificios,TORRES,Alta
-75.563970026,6.24934096,4575,10190480005,Edificios,LOS BUCAROS,Alta
-75.575280790899996,6.2359711012,4576,10120360002,Oficina,COPETRAN LTDA.,Medio
-75.567483159700004,6.2573237978,4577,10030020004,Hoteles,ALCALA,Medio
-75.566256560799999,6.2464772436,4578,10190030024,Centros Comerciales,PUNTO DE LA ORIENTAL,Alta
-75.567747818300006,6.2445680185,4579,10130360014,Parque,PARQUEADERO Y LAVADERO EDUEJES,Baja
-75.566534327300005,6.2390762,4580,10200320081,Conjuto Residencial,BRISAS DE SAN DIEGO,Alta
-75.568992483200006,6.2501728578,4582,10190390002,Entidades Financieras,BANCO GANADERO,Alta
-75.555719285099997,6.2472316848,4583,10160440017,Edificios,FROILAN,Alta
-75.565562878799994,6.2388195483,4584,10140160006,Edificios,AGUDELO,Alta
-75.569852347199998,6.2438120723,4585,10130230002,Parque,LAVAAUTOS Y PARQUEADERO EL PULPO DE PALACE,Baja
-75.571860489800002,6.2515778588,4586,10060180003,Edificios,RAFAEL ARANGO,Alta
-75.574818568300003,6.2470282548,4587,10070080002,Centros Comerciales,EL PUNTO DEL HUECO,Medio
-75.565636604700003,6.2462619694,4588,10190030013,Edificios,LIGIA,Alta
-75.571745339399996,6.2483995347,4589,10070230022,Centros Comerciales,CUNDINAMARCA,Medio
-75.561195013800003,6.2460468071,4590,10160040014,Edificios,VILLA COLOMBIA,Alta
-75.566511978400001,6.260399733,4591,10030190017,Oficina,I.C.B.F. JAIME CANO ALVAREZ,Medio
-75.563205736300006,6.2587919115,4592,10010230010,Instituto Educativo,ESPIRITUAL BRAHMA UMAUS,Alta
-75.57449094099999,6.2507142673,4593,10070310015,Comercio,ESPECIAL DE MADERAS Y MOLDURAS,Medio
-75.562409854899997,6.250719627,4594,10180020001,Instituto Educativo,CENTRO DE EDUCACIÓN EN SALUD CEDES,Alta
-75.573532450900004,6.2491032274,4595,10070250024,Industria,LOCAL-TALLER,Medio
-75.56286543,6.2496977349,4596,10190740008,Edificios,SAN IGNACIO,Alta
-75.5670692968,6.2407388764,4597,10140370021,RPH,HOYOS HERNANDEZ,Alta
-75.563164683799997,6.2481833763,4598,10190460017,Comercio,CENSA,Medio
-75.56697873,6.2510473496,4599,10190510007,Centros Comerciales,ASTORIA,Alta
-75.566463098200003,6.2532727951,4600,10180070001,Edificios,PALERVE,Alta
-75.560549497099998,6.2624527152,4601,10010560011,Edificios,PORTAL DEL PRADO,Alta
-75.562386386599997,6.2479911897,4602,10160150007,Edificios,EL OLIMPO,Alta
-75.574584297300007,6.2532363238,4603,10060140002,Comercio,CERAMICA ITALIA,Medio
-75.564528232900003,6.2477414957,4604,10190280012,Edificios,COPAL,Alta
-75.563461003699999,6.2525099095,4605,10180120002,Instituto Educativo,INSTITUTO NEUROLOGICO DE ANTIOQUIA,Alta
-75.567678392700003,6.2384470237,4606,10200310007,Edificios,TAMAYO HENAO,Alta
-75.560259108599993,6.2574126978,4607,10010270020,Edificios,DIAZ ARBELAEZ,Alta
-75.569521137400002,6.2404030067,4608,10130130030,Comercio,CENTRO EMPERADOR,Medio
-75.562657244500002,6.2491489743,4609,10190470016,Edificios,LA ERMITA NO 2,Alta
-75.573983530299998,6.2518538105,4610,10060060002,Estaciones de Servicio,TECNIBOMBAS,Alta
-75.565098246900007,6.2574394255,4611,10010050011,Restaurantes,CAFETERIA Y RESTAURANTE,Medio
-75.564371394700004,6.2379913951,4612,10140010004,Edificios,SANCHEZ DE VELEZ,Alta
-75.573675250199997,6.2321642813,4613,10120100009,Edificios,LA 46,Alta
-75.573633262900003,6.2465668859,4614,10070090001,Comercio,LOCALES,Medio
-75.566138154300006,6.2539838151,4615,10180090004,Hoteles,COSTA AZUL,Medio
-75.567027162399995,6.2574735517,4616,10030020022,Funeraria,LA ESPERANZA,Medio
-75.571188424200002,6.2400425752,4617,10130100002,Oficina,COONORTE,Medio
-75.5682006567,6.2310360284,4618,10200130003,Conjuto Residencial,CIUDADELA SAN DIEGO Nº8,Alta
-75.564688934,6.2518955684,4619,10190710010,Señalización,AVIANCA,Baja
-75.568297301100003,6.261889854,4620,10030250011,Universidades,FACULTAD DE ENFERMERIA UNIVERSIDAD DE ANTIOQUIA,Alta
-75.557255621300001,6.2476431515,4621,10160420002,Plaza de Mercado,BOSTON PLAZA,Alta
-75.571510917099999,6.2485322465,4622,10070230017,Comercio,LOCALES,Medio
-75.573083723400003,6.2419424316,4623,10110190001,Parque,PARQUEADERO EADE,Baja
-75.5635532302,6.2519431911,4624,10180030011,Centros Comerciales,ORIENTAL,Medio
-75.565228398900004,6.2478947879,4625,10190280009,Centro de Cultura Religiosa,IGLESIA SAN JOSE,Alta
-75.568853226499996,6.2506534886,4626,10190390009,Edificios,GAVIRIA,Alta
-75.562034428299995,6.2484305869,4627,10160240005,Condominio,CONDOMINIO EL BARBULA,Alta
-75.570817477600002,6.2527454728,4628,10060390003,Edificios,DUGON,Alta
-75.567264699700004,6.2489949953,4629,10190340004,Edificios,SEGUROS BOLIVAR,Alta
-75.567643803400003,6.2473911963,4630,10130380001,Señalización,PISO DURO,Baja
-75.568235647500003,6.2528238856,4631,10190670003,Hoteles,DE GREIFF,Medio
-75.571950816500006,6.2503587067,4632,10060020012,Bares Discotecas,"LIBARDO LOPEZ ALVAREZ""",Alta
-75.562586007099995,6.2499141465,4633,10190740010,Edificios,LA COCHERA DE LA 45,Alta
-75.569605636199995,6.2580575451,4634,10030060001,Edificios,CHAPARRAL,Alta
-75.561825269099998,6.252732376,4635,10180160017,Comercio,CENTRO ACADEMICO DE SISTEMAS Y SERVICIOS,Medio
-75.570618053499999,6.2530578416,4636,10060390023,Hoteles,MANHATTAN,Medio
-75.568256099199999,6.2461316496,4637,10130370008,Plaza de Mercado,PLAZA CIVICA,Alta
-75.568824730800003,6.2386361578,4638,10200310024,Edificios,LOS ALTOS,Alta
-75.563916840100006,6.2486982109,4639,10190450013,Edificios,DARIELES,Alta
-75.568974120600004,6.2493234354,4640,10190360013,Edificios,LAS VILLAS,Alta
-75.555278652699997,6.2468698535,4641,10160440033,Edificios,PORTO,Alta
-75.565106973200002,6.2507166205,4642,10190500016,Edificios,LONDOÑO VELEZ,Alta
-75.568880628200006,6.226724505,4643,10200030002,Estaciones de Servicio,FOTOSERVICIO ODUPERLY,Alta
-75.563909775200003,6.246323456,4644,10190250005,Universidades,UNIVERSIDAD DE ANTIOQUIA,Alta
-75.563305101200001,6.2561997841,4645,10010030019,Hoteles,RESIDENCIAS PARIS,Medio
-75.5618774621,6.2471428909,4646,10160140013,Edificios,LIBIA,Alta
-75.567631000299997,6.2459079394,4647,10130370007,Plaza de Mercado,PLAZA CIVICA,Alta
-75.568659594400003,6.2636224602,4648,10040330005,Terminales Transporte,TRANSPORTES SIERRA,Alta
-75.571753254300006,6.2603758653,4649,10040120010,Industria,TALLER IMPERIAL,Medio
-75.574401847399997,6.2504055457,4650,10070310003,Comercio,FERRETERIA GENERAL FURNITURE,Medio
-75.570227069699996,6.2548086208,4651,10050030002,Hoteles,RESIDENCIAS RITS N°3,Medio
-75.565376223900003,6.2545606033,4652,10180220001,Hoteles,CANNES,Medio
-75.569463759,6.2540808922,4653,10050010030,Edificios,JUANANBU,Alta
-75.566960502599997,6.2300050443,4654,10200010046,Edificios,PORTAL  DE SAN DIEGO,Alta
-75.562239992399995,6.2618189432,4655,10010480012,Comercio,CENTRO EDUCACIONAL LUNA NUEVA,Medio
-75.5566053565,6.2473051064,4656,10160430025,Edificios,JARDINES DE BOSTON,Alta
-75.570297972399999,6.2617753197,4657,10040250001,Edificios,FANELA,Alta
-75.566613370300004,6.2388730601,4658,10200320072,Conjuto Residencial,BRISAS DE SAN DIEGO,Alta
-75.559267443,6.2518804228,4659,10170030012,Edificios,TORRE CASTILLO,Alta
-75.570308485599995,6.2476217593,4660,10190140002,Comercio,PASAJE CARABOBO,Medio
-75.561904429400002,6.2517981887,4662,10180130016,Edificios,SAN GABRIEL,Alta
-75.566640128299994,6.2531791958,4663,10190690008,Edificios,EL CID,Alta
-75.571518563799998,6.2514766244,4664,10060180001,Instituto Educativo,UNIDAD DE SERVICIOS EDUCATIVOS Y CULTURA,Alta
-75.558600264,6.2502468497,4665,10160530008,Edificios,CHICAGO,Alta
-75.570435204299997,6.2462214049,4666,10070140030,Centros Comerciales,EL BAZAR,Medio
-75.558543880100004,6.2485518217,4667,10160400001,Escuelas Colegios,COLEGIO SALECIANO EL SUFRAGIO,Alta
-75.566045228899995,6.2597687859,4668,10030200005,Funeraria,SAN VICENTE,Medio
-75.5739450664,6.249283832,4669,10070250010,Comercio,MADERAS COLOMBIA,Medio
-75.559051844199999,6.2492023488,4670,10160390024,Edificios,TORRE MILA II,Medio
-75.573209313899994,6.2464207426,4671,10070050001,Biblioteca,TEMATICA EPM,Medio
-75.572366399299995,6.2448057043,4673,10100030005,Oficina,FERROCARRIL DE ANTIOQUIA,Medio
-75.567038608399997,6.2497898713,4674,10190410009,Comercio,TANIA,Medio
-75.5778095955,6.2468043738,4675,10090140001,Señalización,JARDINERA,Baja
-75.560525739400006,6.2439638094,4676,10150180052,Edificios,ALCAGRACIA,Alta
-75.570376343600003,6.2512919261,4677,10060190013,Centros Comerciales,LA CASCADA,Medio
-75.573190287200006,6.2441545071,4678,10100030003,Oficina,RECINTO DE LA ASAMBLEA,Medio
-75.570094080299995,6.2553935952,4679,10050030036,Edificios,MEDINA Y RESTREPO,Alta
-75.560186680800001,6.2521538637,4680,10170040009,Edificios,ARGENTINA,Alta
-75.565359913699993,6.2410822699,4681,10140140021,Edificios,QUIROZ GOMEZ,Alta
-75.567517414600005,6.2567157859,4682,10050140009,Edificios,RAFAEL PULIDO,Alta
-75.573451816800002,6.2491173418,4683,10070250023,Comercio,LOCAL,Medio
-75.568312743500002,6.2329375905,4684,10200150020,Conjuto Residencial,URBANIZACION CIUDADELA DE SAN DIEGO NUCLEO 12,Alta
-75.564458584400001,6.2511797623,4685,10190720004,Parque,PARQUEADERO MARACAIBO,Baja
-75.566995434800006,6.2501883577,4686,10190520005,Edificios,VELEZ ANGEL,Alta
-75.574121134699993,6.2514737066,4687,10060040008,Edificios,ARBEDUQUE,Alta
-75.572488193799998,6.249050392,4688,10070240024,Centros Comerciales,GUAYAQUIL,Alta
-75.576374990600002,6.2449200339,4689,10090100025,Señalización,ESCALAS,Baja
-75.566509193800002,6.2518586953,4690,10190510015,Centros Comerciales,PASAJE COMERCIAL ROBERESCO,Alta
-75.573606397,6.2529713907,4691,10060150026,Comercio,LITOGRAFIA TRAMAS,Medio
-75.561186538599998,6.2509529103,4692,10180140025,Edificios,BILBAO IV,Alta
-75.558300522799996,6.251594784,4693,10170100005,Edificios,GUARANI,Alta
-75.555760337199999,6.2475390076,4694,10160460001,Edificios,CASTAÑO,Alta
-75.56954004399999,6.2492801132,4695,10190360003,Centros Comerciales,ANTIOQUEÑO,Medio
-75.561458009299997,6.2614738448,4696,10010470006,Clinica Hospitales,DEL PRADO,Alta
